date,open,high,low,close,volume
6/20/2017,69.8899,69.9977,69.3215,69.5273,1148489
6/21/2017,69.5273,69.7429,69.2235,69.4783,1600565
6/22/2017,69.0766,69.0766,68.42,68.469,1854615
6/23/2017,68.9688,69.1256,68.665,68.7042,957850
6/26/2017,69.1746,69.2333,68.5719,68.5964,773920
6/27/2017,68.4298,68.5474,67.93,67.9692,2590223
6/28/2017,68.3808,68.616,68.0574,68.2828,1430888
6/29/2017,67.44,67.44,66.5973,67.0383,1980281
6/30/2017,67.0383,67.5282,66.9011,67.1657,2253444
7/3/2017,66.8227,66.9207,66.5483,66.6659,721725
7/5/2017,66.5679,67.0481,66.4993,66.7933,1591682
7/6/2017,65.9015,66.3425,65.8231,65.9309,1825284
7/7/2017,66.2935,66.3229,65.9309,66.0093,1577507
7/10/2017,65.6859,65.9701,65.1078,65.1078,2953874
7/11/2017,65.4703,65.6075,65.0685,65.1666,2118311
7/12/2017,66.3915,66.9109,66.3719,66.8227,1765530
7/13/2017,67.2931,67.2931,66.7639,66.8913,3353440
7/14/2017,67.3714,68.0671,67.2147,67.8908,1799684
7/17/2017,68.1064,68.1358,67.3812,67.587,2599850
7/18/2017,66.6953,67.2343,66.3376,66.7541,2445222
7/19/2017,67.4302,68.077,67.2245,68.0084,2217797
7/20/2017,68.2632,69.1158,68.0672,68.5964,4020941
7/21/2017,69.3901,70.3015,69.2333,70.1153,4965455
7/24/2017,69.8213,69.8213,67.0187,67.8614,22860711
7/25/2017,67.783,69.4293,67.0775,67.8222,104557135
7/26/2017,68.6846,68.6993,67.3224,67.3224,38051097
7/27/2017,68.665,68.9884,67.9104,68.4494,21881438
7/28/2017,67.685,67.7144,58.9439,63.628,33921565
7/31/2017,61.2566,61.9572,60.6686,61.2664,13840593
8/1/2017,62.4815,62.6383,62.1679,62.3149,13267873
8/2/2017,62.7363,62.9617,62.3345,62.7657,9395388
8/3/2017,63.8044,64.4218,63.5594,63.8828,6463423
8/4/2017,65.1568,65.1862,64.1474,64.5492,6076368
8/7/2017,64.314,64.6679,63.8338,64.0788,4917343
8/8/2017,64.0494,64.1376,62.7461,62.7951,6698864
8/9/2017,63.2165,63.4419,63.0107,63.1871,4314207
8/10/2017,62.9715,62.9715,61.6192,61.6192,4532307
8/11/2017,61.9131,61.9817,61.5408,61.6485,4161739
8/14/2017,61.6975,61.8189,61.4967,61.5506,3632025
8/15/2017,61.9229,62.2267,61.7269,62.0895,3810020
8/16/2017,62.0184,62.2068,61.9688,62.068,1696283
8/17/2017,62.0184,62.0582,60.8189,60.8189,3724077
8/18/2017,60.6107,60.6107,60.2736,60.2736,2919541
8/21/2017,60.7891,61.1064,60.685,60.9081,3697976
8/22/2017,60.8982,61.0132,60.1795,60.3529,4679640
8/23/2017,59.9762,60.4521,59.778,60.4124,3919667
8/24/2017,61.4831,61.7408,61.0865,61.265,4110469
8/25/2017,61.7408,61.8697,61.1658,61.2154,2418835
8/28/2017,61.3046,61.6417,61.1361,61.374,2510161
8/29/2017,60.9874,61.1262,60.7197,60.9676,1921596
8/30/2017,61.3046,61.3542,60.8189,61.0865,1836177
8/31/2017,61.3839,61.8895,61.2749,61.5822,2805404
9/1/2017,62.0481,62.2266,61.8895,62.1274,2075772
9/5/2017,61.8598,61.9589,61.2947,61.6119,1672146
9/6/2017,62.2068,62.6628,62.1473,62.2464,2255972
9/7/2017,63.4856,63.8226,63.208,63.2774,3877039
9/8/2017,64.1002,64.2886,63.8623,63.9515,3622876
9/11/2017,64.011,64.1696,63.8028,63.892,1282001
9/12/2017,63.0791,63.3865,62.871,63.1089,1542037
9/13/2017,63.0296,63.2378,62.7916,62.8412,1399159
9/14/2017,62.7817,62.8511,62.0531,62.4447,2429396
9/15/2017,63.1287,64.4373,62.8511,63.436,3906718
9/18/2017,62.9106,63.0791,62.4546,62.752,1926341
9/19/2017,62.6925,62.7322,61.9589,62.0878,1594668
9/20/2017,62.1175,62.1572,61.2551,61.5029,1626500
9/21/2017,61.0667,61.3839,60.9676,61.1658,1488165
9/22/2017,61.83,61.8598,61.5326,61.6913,1501114
9/25/2017,61.3839,61.5004,60.9874,61.4533,1813414
9/26/2017,61.1758,62.2266,61.1064,61.8697,3059266
9/27/2017,62.2761,62.6727,62.2365,62.524,2516544
9/28/2017,61.8796,62.068,61.6962,61.9589,1785331
9/29/2017,62.3654,62.3935,61.8796,61.9094,1786475
10/2/2017,61.6615,62.0878,61.5822,61.8994,1633384
10/3/2017,61.4434,61.8683,61.3839,61.6417,1408197
10/4/2017,61.9292,62.5438,61.9094,62.3555,2024136
10/5/2017,61.4434,61.4533,60.809,60.8486,2120785
10/6/2017,61.7507,61.9887,61.3294,61.7904,6406397
10/9/2017,62.524,62.8511,62.2464,62.6429,2197467
10/10/2017,63.4955,64.1994,63.3666,64.1795,4159343
10/11/2017,64.1002,64.353,63.902,64.239,2551995
10/12/2017,64.0011,64.011,63.5252,63.902,2243553
10/13/2017,63.8425,64.1795,63.8078,63.9218,1138653
10/16/2017,63.902,64.0953,63.7135,63.8226,1003714
10/17/2017,63.7235,63.7532,63.3458,63.6541,1856031
10/18/2017,63.4162,63.6591,63.3666,63.4658,910002
10/19/2017,63.0593,63.2675,62.6132,62.9205,1432506
10/20/2017,63.2675,63.6839,63.2477,63.6343,1274326
10/23/2017,63.8623,64.0407,63.4658,63.6938,2109449
10/24/2017,62.6727,62.8313,62.3356,62.7123,1701813
10/25/2017,64.6256,64.7644,63.4707,64.0011,2454101
10/26/2017,64.7842,65.1411,64.6256,64.8735,3830438
10/27/2017,65.0519,65.3989,64.8041,65.0123,2268658
10/30/2017,64.7842,64.923,64.0209,64.0606,1465393
10/31/2017,63.8226,64.1002,63.4162,63.8425,1442558
11/1/2017,64.4472,64.6157,64.0308,64.2291,3346210
11/2/2017,64.0903,64.3282,63.783,64.1498,1497492
11/3/2017,64.5265,64.814,64.4819,64.7842,1470745
11/6/2017,64.4174,64.6355,64.3134,64.4868,1191816
11/7/2017,63.7632,64.4075,63.7532,64.3282,1462629
11/8/2017,64.2192,64.586,64.2093,64.5463,1297060
11/9/2017,64.2787,64.4868,64.0804,64.3778,2487005
11/10/2017,64.4868,64.5166,64.1002,64.4373,1271396
11/13/2017,64.3084,64.358,64.0556,64.1498,860460
11/14/2017,63.6045,63.8003,63.2675,63.6343,1239891
11/15/2017,63.8425,63.9119,63.5302,63.5946,1551954
11/16/2017,64.4075,65.0618,64.3778,65.0023,2355395
11/17/2017,65.2502,65.8846,65.0618,65.6071,2839283
11/20/2017,65.2799,65.8351,65.243,65.5575,3282685
11/21/2017,66.2019,66.8562,66.192,66.8264,2607377
11/22/2017,66.4894,66.5488,66.0234,66.2217,1368611
11/24/2017,66.2118,66.2316,65.8945,66.2019,575950
11/27/2017,66.182,66.2316,65.5971,65.6269,833554
11/28/2017,65.3097,65.617,64.9627,65.5872,1224089
11/29/2017,64.4968,64.8536,63.8722,64.2093,1886741
11/30/2017,64.1002,64.13,62.8412,63.0791,4707891
12/1/2017,63.1089,64.358,63.089,64.1795,2299555
12/4/2017,63.7334,64.3976,63.6145,64.3877,2173710
12/5/2017,64.4868,64.928,64.4571,64.8933,2212080
12/6/2017,66.1424,67.3518,66.0234,67.2527,3608741
12/7/2017,66.1226,66.1325,65.617,65.9342,1904814
12/8/2017,65.726,66.2217,65.4683,66.182,1813436
12/11/2017,66.3506,66.5984,66.2118,66.5687,1839237
12/12/2017,66.5687,66.9255,66.5389,66.7174,2010243
12/13/2017,66.4993,67.0643,66.4993,66.7768,2604059
12/14/2017,65.7558,66.0631,64.7545,65.2105,2829787
12/15/2017,65.5178,65.731,65.1411,65.2898,2995454
12/18/2017,66.0532,66.4447,65.7607,66.1721,2675752
12/19/2017,65.8747,66.757,65.5971,66.0036,2552933
12/20/2017,65.9045,65.9838,65.2799,65.389,1540238
12/21/2017,66.2861,66.7174,66.1027,66.1226,1637792
12/22/2017,65.9045,66.3605,65.8549,66.0234,920450
12/26/2017,65.9639,66.1424,65.7458,65.8053,770875
12/27/2017,66.6381,66.6777,66.2812,66.41,2056956
12/28/2017,66.9,66.9186,66.37,66.53,1968375
12/29/2017,67.05,67.56,66.83,66.99,1846186
1/2/2018,67.71,67.74,66.67,67.18,2744360
1/3/2018,66.89,67.22,66.55,66.62,1114111
1/4/2018,66.61,66.89,66.28,66.31,1259299
1/5/2018,67,67.44,66.88,67.29,813091
1/8/2018,66.91,67.07,66.57,66.97,822092
1/9/2018,67.35,67.42,66.6,66.89,1541637
1/10/2018,67.18,67.26,66.86,67.15,1562277
1/11/2018,68.1,68.49,68.0701,68.15,1442174
1/12/2018,67.96,68.24,67.545,67.79,1172644
1/16/2018,69.03,69.42,68.89,69.13,2212773
1/17/2018,69.22,69.64,69.02,69.38,1265040
1/18/2018,68.62,68.82,68.375,68.56,1292277
1/19/2018,69.14,70.39,69.14,70.3,2232928
1/22/2018,70.26,70.44,70.11,70.31,2167906
1/23/2018,70.71,71.445,70.47,71.36,1784067
1/24/2018,71.14,71.31,70.64,71.05,2678637
1/25/2018,70.09,70.24,68.44,68.6,3444060
1/26/2018,68.87,70.09,68.82,70.07,2039745
1/29/2018,68.92,68.92,68.12,68.47,1370066
1/30/2018,68.66,68.89,68,68.62,1301016
1/31/2018,68.62,68.77,67.9152,68.1,2568532
2/1/2018,68.46,68.73,68.33,68.49,1258330
2/2/2018,67.38,67.53,66.6,66.63,1346794
2/5/2018,65.46,65.6,63.43,63.43,2574040
2/6/2018,63.06,64.63,62.83,64.51,2018044
2/7/2018,63.72,65.06,63.68,63.79,1316608
2/8/2018,63.56,63.6,62.1,62.11,1679479
2/9/2018,61.73,62,60.33,61.15,2257754
2/12/2018,61.91,62.55,61.7601,62.21,1299277
2/13/2018,61.1,61.67,61.04,61.5,2587189
2/14/2018,61.69,62.53,61.67,62.3,1581786
2/15/2018,62.21,62.93,62.02,62.85,942234
2/16/2018,62.22,63.039,62.16,62.43,1574591
2/20/2018,62.57,62.9816,62.41,62.49,1605784
2/21/2018,62.42,62.586,61.7,61.7,2484691
2/22/2018,59.87,60.96,59.6,60.41,3040822
2/23/2018,62.26,62.81,62.0301,62.78,1577616
2/26/2018,62.59,62.75,62.22,62.62,1665499
2/27/2018,61.9,61.99,60.79,60.82,1277878
2/28/2018,60.19,60.23,59.04,59.06,3258183
3/1/2018,58.7,59.35,58,58.8,2445640
3/2/2018,58.18,58.7,58.14,58.67,2741410
3/5/2018,58,58.91,57.97,58.75,1696399
3/6/2018,58.8,58.8,58.42,58.61,1248184
